index,Label,Brand,Name,Price,Rank,Ingredients,Combination,Dry,Normal,Oily,Sensitive
589,Treatment,GLAMGLOW,SUPERMUD® Activated Charcoal Treatment,59,4.2,"Water, Kaolin, Magnesium Aluminum Silicate, Mandelic Acid, Carbon, Eucalyptus Globulus Leaf, Tartaric Acid, Pyruvic Acid, Lactic Acid, Salicylic Acid, Glycolic Acid, Eucalyptus Globulus Leaf Powder, Aloe Barbadensis Leaf Juice, Glycyrrhiza Glabra (Licorice) Root Extract, Cucumis Sativus (Cucumber) Fruit Extract, Hedera Helix (Ivy) Extract, Symphytum Officinale (Comfrey) Leaf Extract, Chamomilla Recutita (Matricaria) Extract, Peg-12 Dimethicone, Caprylyl Glycol, Sodium Hydroxide, Butylene Glycol, Mentha Piperita (Peppermint) Oil, Hectorite, Hexylene Glycol, Glycerin, Calendula Officinalis Extract, Maltodextrin, Ethylhexylglycerin, Xanthan Gum, Fragrance, Limonene, Benzyl Benzoate, Linalool, Phenoxyethanol, Potassium Sorbate, Sodium Benzoate, Iron Oxides (Ci 77499)",1,0,1,1,0
590,Treatment,DRUNK ELEPHANT,B-Hydra™ Intensive Hydration Serum,52,4.2,"Water, Coconut Alkanes, Ammonium Acryloyldimethyltaurate/VP Copolymer, Glycerin, Pentylene Glycol, Sclerocarya Birrea Seed Oil, Wheat Amino Acids, Ananas Sativus (Pineapple) Fruit Extract, Berberis Vulgaris Root Extract, Citrullus Lanatus (Watermelon) Fruit Extract, Lens Esculenta (Lentil) Fruit Extract, Pyrus Malus (Apple) Fruit Extract, Coco-Caprylate/Caprate, Panthenol, Sodium PCA, Sodium Hyaluronate Crosspolymer, Dipotassium Glycyrrhizate, Niacinamide, Cyclodextrin, Sodium Hyaluronate, Sodium Lactate, Phenoxyethanol, Hydroxyproline, Trisodium Ethylenediamine Disuccinate, Citric Acid, Caprylyl Glycol, Chlorphenesin, Ethylhexylglycerin.",1,1,1,1,0
591,Treatment,DR. DENNIS GROSS SKINCARE,Alpha Beta® Universal Daily Peel,88,4.5,"-Glycolic Acid: Reduces the signs of aging. -Salicylic Acid: Reduces pore blockages and supports natural collagen. -Malic Acid: Supports natural cell renewal, fights the appearance of wrinkles, exfoliates, and moisturizes. -Genistein: Supports optimum natural collagen levels. -Lactic Acid (AHA) and Citric Acid (AHA) Step One: Water, Alcohol Denat. (SD Alcohol 40-B), Glycolic Acid, Potassium Hydroxide, Hamamelis Virginiana (Witch Hazel) Water, Salicylic Acid, Polysorbate 20, Citric Acid, Lactic Acid, Malic Acid, Camellia Sinensis Leaf Extract, Achillea Millefolium Extract, Anthemis Nobilis (Chamomile) Flower Extract, Soy Isoflavones, Copper PCA, Zinc PCA, Lecithin, Disodium EDTA, Alcohol, Polysorbate 80, Fragrance, Linalool, Benzyl Salicylate, Benzoic Acid, Phenoxyethanol, Sodium Benzoate. Step 2: Water, Sodium Bicarbonate, Ascorbic Acid, Ascorbyl Palmitate, Retinyl Palmitate, Retinol, Tocopheryl Acetate, Resveratrol, Ubiquinone, Achillea Millefolium Extract , Camellia Sinensis Leaf Extract, Raphanus Sativus (Radish) Root Extract, Soy Isoflavones, Phospholipids, Copper PCA, Sodium PCA, Zinc PCA, Lecithin, Polysorbate 20, Polysorbate 80, Octoxynol-9, Simethicone, Alcohol, BHT, Tetrasodium EDTA, Sodium Benzoate, Phenoxyethanol.",1,1,1,1,0
592,Treatment,OLEHENRIKSEN,Truth Serum - Starlight Holiday Edition,128,4,"Water, Sodium Ascorbyl Phosphate, Calcium Ascorbate, Sorbitol, Glycerin, Tocopheryl Acetate, Aloe Barbadensis Leaf Juice, Citrus Aurantium Dulcis (Orange) Fruit Extract, Camellia Sinensis Leaf Extract, Euphrasia Officinalis Extract, Rosa Canina Fruit Extract, Citrus Grandis (Grapefruit) Seed Extract, Oleth-20, Hydroxyethylcellulose, PEG-12 Dimethicone, Benzophenone-4, Sodium Hyaluronate, Thioctic Acid, Phenoxyethanol, Citric Acid, Caprylyl Glycol, Hexylene Glycol, Limonene, Linalool, Citral, Fragrance, Yellow 6.",1,1,1,1,0
593,Treatment,DRUNK ELEPHANT,NightBright™ Duo,28,4.2,"Water, Glycolic Acid, Butylene Glycol, Glycerin, Sodium Hydroxide, Salicylic Acid, Lactic Acid, Citric Acid, Vitis Vinifera (Grape) Juice Extract, Aloe Barbadensis Leaf Juice, Opuntia Ficus-Indica Extract, Aesculus Hippocastanum (Horse Chestnut) Seed Extract, Camellia Sinensis Leaf Extract, Rubus Idaeus (Raspberry) Fruit Extract, Saccharomyces Cerevisiae Extract, Buddleja Davidii Meristem Cell Culture, Sclerocarya Birrea Seed Oil, Sodium Hyaluronate Crosspolymer, Allantoin, Hydroxyethylcellulose, Galactoarabinan, Propanediol, Disodium EDTA, Xanthan Gum, Hexylene Glycol, Phenoxyethanol, Caprylyl Glycol, Ethylhexylglycerin, Sodium Nitrate, Potassium Sorbate, Pentylene Glycol, Sodium Benzoate.",1,1,1,1,1
594,Treatment,CAUDALIE,Vinopure Natural Salicylic Acid Pore Minimizing Serum,49,4.4,*Plant origin.,1,0,1,1,1
595,Treatment,FARSÁLI,Skintune Blur Perfecting Primer Serum,54,4.2,"Water, Methyl Methacrylate Crosspolymer, Dimethicone, Propanediol, Glycerin, Dimethicone/Vinyl Dimethicone Crosspolymer, Coco-Caprylate, Caprate, Squalane, Ethyl Macadamiate, Cetearyl Isononanoate, Phenoxyethanol, Ceteareth-20, Cetearyl Alcohol, Hydroxyethyl Acrylate/Sodium, Acryloyldimethyl Taurate Copolymer, Glyceryl Stearate, Ascorbic Acid, Ethylhexylglycerin, Tocopherol, Polysorbate 60, Sorbitan Isostearate, Sodium PCA, Chamomilla Recutita Flower Extract, Terminalia Ferdinandiana Fruit Extract, Caprylic/Capric Triglyceride, Sodium Citrate, Phragmites Kharka Extract, Poria Cocos Extract, Citric Acid, Benzoic Acid, Ceteareth-12, Cetyl Palmitate, Sodium Benzoate, Malic Acid, Cucumis Sativus Fruit Extract.",0,0,0,0,0
596,Treatment,SUNDAY RILEY,C.E.O. Rapid Flash Brightening Serum,85,3.9,"Water, Tetrahexyldecyl Ascorbate, Squalane, PEG-8 Beeswax, Hydrogenated Polydecene, Polyglyceryl-6 Distearate, PPG-12/SMDI Copolymer, Phenoxyethanol, Acetamidoethoxyethanol, Jojoba Esters, Sodium Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Glycine Soja Sterols, Tocopherol, Glycolic Acid, Caprylyl Glycol, Sodium Phytate, Citrus Aurantium Dulcis (Sweet Orange) Oil, Chlorphenesin, Cera Alba, Glycerin, Isosqualane, C30 Hydrocarbons, Saccharide Isomerate.",1,1,1,1,1
606,Treatment,FIRST AID BEAUTY,Facial Radiance Pads,30,4.3,"Water, Aloe Barbadensis Leaf Juice, Glycerin, Cucumis Sativus Fruit Extract, Lactic Acid, Glycolic Acid, Leuconostoc/Radish Root Ferment Filtrate, Chrysanthemum Parthenium Extract, Sodium Hydroxide, Polysorbate 20, Camellia Sinensis Leaf Extract, Glycyrrhiza Glabra Root Extract, Citrus Nobilis Fruit Extract, Citrus Limon Peel Extract, Hyaluronic Acid, Phyllanthus Emblica Fruit Extract, Edta, Tetrasodium Edta, Phenoxyethanol, Chlorphenesin.",1,1,1,1,1
597,Treatment,DRUNK ELEPHANT,Rise + Glow™ Duo,23,4,"Water, Ethoxydiglycol, Ascorbic Acid, Glycerin, Laureth-23, Lactobacillus/Pumpkin Ferment Extract, Sclerocarya Birrea Seed Oil, Ferulic Acid, Sodium Hyaluronate, Chondrus Crispus Extract, Camellia Sinensis Leaf Extract, Lactobacillus/Punica Granatum Fruit Ferment Extract, Glycyrrhiza Glabra (Licorice) Root Extract, Vitis Vinifera (Grape) Juice Extract, Phyllanthus Emblica Fruit Extract, Hydrolyzed Wheat Protein, Tocopherol, Caprylhydroxamic Acid, Acetyl Glucosamine, Hydrolyzed Quinoa, Glutamylamidoethyl Imidazole, Dipotassium Glycyrrhizate, Tetrahydrodiferuloylmethane, Tetrahydrodemethoxydiferuloylmethane, Tetrahydrobisdemethoxydiferuloylmethane, Sodium Hyaluronate Crosspolymer, Glycine, Sucrose, Maltodextrin, Propanediol, Caprylyl Glycol, Sodium Hydroxide, Xanthan gum, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Isohexadecane, Polysorbate 60.",1,1,1,1,1
598,Treatment,CAUDALIE,Vinoperfect Radiance Serum,79,4.2,"Water, Butylene Glycol*, Glycerin*, Squalane*, Tocopheryl Acetate*, Ceteareth-20, Palmitoyl Grapevine Shoot Extract*, Glyceryl Stearate Se *, Bisabolol*, Parfum (Fragrance), Caprylyl Glycol, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Potassium Sorbate, Xanthan Gum, Carbomer, Sodium Hydroxide, Sodium Phytate*.",1,1,1,1,1
599,Treatment,KIEHL'S SINCE 1851,Powerful-Strength Line-Reducing Concentrate 12.5% Vitamin C,62,3.8,"Propylene Glycol Dimethicone Glycerin Ascorbic Acid Ethylhexyl Palmitate Cetyl Peg/Ppg-10/1 Dimethicone Dimethicone Crosspolymer Ascorbyl Glucoside Cyclohexasiloxane Hydroxyethylpiperazine Ethane Sulfonic Acid Lauroyl Lysine Acrylonitrile/Methyl Methacrylate/Vinylidene Chloride Copolymer Polysilicone-11 Adenosine Hydrolyzed Hyaluronic Acid Limonene Isobutane Citrus Aurantium Dulcis (Orange) Peel Oil Citrus Limon Peel Oil, Lemon Peel Oil Citral Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate.",1,1,1,1,0
600,Treatment,CLARINS,Double Serum Complete Age Control Concentrate,89,4.1,"Water, Cetearyl Isononanoate, Glycerin, Isononyl Isononanoate, Caprylic/Capric Triglyceride, Pentylene Glycol, Ppg-3 Myristyl Ether, Ethylene/Propylene/Styrene Copolymer. Dipsacus Sylvestris Extract, Butylene Glycol, Parfum/ Fragrance,Phenoxyethanol,Propanediol,Tromethamine. Silybum Marianum Seed Oil, Carbomer,Tocopheryl Acetate, Escin, Cheno - Podium Quinoa Seed Extract, Ethylhexylglycerin, Squalane,Avena Sativa (Oat) Kernel Extract, Theobroma Cacao (Cocoa) Extract, Butylene/Ethylene/Styrene Copolymer, Leontopodium Alpinum Extract, Xanthan Gum, Persea Gratissima (Avocado) Oil Unsaponifiables,Caramel,Curcuma Longa (Turmeric) Root Extract,Salicyloyl Phytosphingosine, Musa Sapientum (Banana) Fruit Extract, Salicornia Herbacea Extract, Actinidia Chinensis (Kiwi) Fruit Extract, Kalanchoe Pinnata Leaf Extract,Sodium Benzoate,Citric Acid, Myrothamnus Flabellifolia Leaf/Stem Extract, Disodium Edta,Tocopherol, Lycium Barbarum Fruit Extract,Maltodextrin, Orthosiphon Stamineus Extract, Hedychium Coronarium Root Extract, Mangifera Indica (Mango) Leaf Extract, Potassium Sorbate, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate. Jania Rubens Extract, Ascorbic Acid, Sodium Citrate, Engelhardtia Chrysolepis Leaf Extract,Ci 14700/Red 4,Callicarpa Japonica Fruit Extract.",1,1,1,1,1
601,Treatment,LA MER,The Regenerating Serum,345,3.9,"Water, Algae (Seaweed) Extract, Dimethicone, Hdi/Trimethylol Hexyllactone Crosspolymer, Hydrogenated Polyisobutene, Hydrogenated Vegetable Oil, Caprylic/Capric/Myristic/Stearic Triglyceride, Polysilicone-11, Peg-8 Dimethicone, Peg-10 Dimethicone, Yeast Extract/Faex/Extrait De Levure, Citrus Aurantifolia (Lime) Peel Extract, Sigesbeckia Orientalis (St. Paul''S Wort) Extract, Polygonum Cuspidatum Root Extract, Saccharomyces Lysate Extract, Sesamum Indicum (Sesame) Seed Oil, Eucalyptus Globulus (Eucalyptus) Leaf Oil, Sesamum Indicum (Sesame) Seed Powder, Medicago Sativa (Alfalfa) Seed Powder, Helianthus Annuus (Sunflower) Seedcake, Prunus Amygdalus Dulcis (Sweet Almond) Seed Meal, Sodium Gluconate, Copper Gluconate, Calcium Gluconate, Magnesium Gluconate, Zinc Gluconate, Tocopheryl Succinate, Niacin, Vitis Vinifera (Grape) Seed Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract, Punica Granatum (Pomegranate) Fruit Juice, Bupleurum Falcatum Root Extract, Citrus Reticulata (Tangerine) Peel Extract, Narcissus Tazetta Bulb Extract, Mimosa Tenuiflora Bark Extract, Betula Alba (Birch) Bark Extract, Chlorella Vulgaris Extract, Humulus Lupulus (Hops) Extract, Laureth-4, Corallina Officinalis Extract, Glycine Soja (Soybean) Seed Extract, Micrococcus Lysate, Whey Protein/Lactis Protein/Proteine Du Petit-Lait, Tartaric Acid, Glycerin, Hydrolyzed Wheat Protein, Laureth-23, Butylene Glycol, Ammonium Acryloyldimethyltaurate/Beheneth-25 Methacrylate Crosspolymer, Sucrose, Coenzyme A, Acetyl Glucosamine, Caffeine, Dipalmitoyl Hydroxyproline, Linoleic Acid, Tetraacetylphytosphingosine, Alcaligenes Polysaccharides, Bifida Ferment Lysate, Pentylene Glycol, Dipotassium Glycyrrhizate, Palmitoyl Oligopeptide, Peg-8, Sorbitol, Tocopheryl Acetate, Eryngium Maritimum Extract, Sodium Hydroxide, Hydrogenated Lecithin, Hydroxypropyl Cyclodextrin, Nordihydroguaiaretic Acid, Cyclodextrin, Maltodextrin, Polymethylsilsesquioxane, Acetyl Hexapeptide-8, Glyceryl Polymethacrylate, Glycosaminoglycans, Gold, Tourmaline, Linolenic Acid, Silica, Ethylbisiminomethylguaiacol Manganese Chloride, Disodium Edta, Potassium Sorbate, Phenoxyethanol, Fragrance, Hydroxycitronellal, Linalool, Limonene, Citronellol, Geraniol, Green 5 (Ci 61570)",1,1,1,1,1
602,Treatment,HERBIVORE,Blue Tansy AHA + BHA Resurfacing Clarity Mask,48,4.5,"Aloe Barbadensis (Organic Aloe) Leaf Juice, Hydroxyethyl Ethylcellulose (Plant Derived), Glycerin, Glyceryl Caprylate, Salix Nigra (Willow) Bark Extract, Tanacetum Annuum (Blue Tansy) Flower Oil, Jasminum Sambac (Jasmine) Flower Water, Ananas Sativus (Organic Pineapple) Fruit Extract, Carica Papaya (Organic Papaya) Fruit Extract, Carica Papaya (Organic Papaya) Leaf Extract, Leucidal (Radish Root Ferment).",1,0,1,1,0
603,Treatment,ALGENIST,GENIUS Liquid Collagen,115,4,"Collagen, Water, Propanediol, Isononyl Isononanoate, Butylene Glycol, Glycerin, Betaine, Pentylene Glycol, Dextrin Palmitate, Collagen Amino Acids, Parachlorella Beijerinckii Exopolysaccharides, Chlorella Protothecoides Oil, Helichrysum Stoechas Extract, Cylindrotheca Fusiformis Extract, Niacinamide, Tocopherol, Palmitoyl Tripeptide-1, Palmitoyl Tetrapeptide-7, Adenosine, Helianthus Annuus (Sunflower) Seed Oil, Leuconostoc/Radish Root Ferment Filtrate, Caprylic/Capric Triglyceride, Palmitic Acid, Disodium EDTA, Carbomer, Sodium Lactate, Amodimethicone, Homosalate, Polysorbate 20, Butyl Methoxydibenzoylmethane, 1,2-Hexanediol, Caprylyl Glycol, Octocrylene, Sodium Hydroxide, Phenoxyethanol, Fragrance (Parfum), Limonene, Beta-Carotene (CI 75130).",1,1,1,1,1
604,Treatment,PEACE OUT,Acne Healing Dots,19,4.3,-Salicylic Acid 0.5%: Dissolves pore congestion and fights acne-causing bacteria. -Vitamin A 0.5%: Promotes skin turnover and prevents clogged pores. -Aloe Vera 0.5%: Calms and cools redness and irritation. -Hydrocolloid Dressing: Extracts impurities while creating a protective barrier that guards again external irritants.,1,1,1,1,1
605,Treatment,PETER THOMAS ROTH,Potent-C™ Power Serum,95,4.3,"Water, Tetrahexyldecyl Ascorbate, Butylene Glycol, C9-12 Alkane, Caprylyl Methicone, Tocopheryl Acetate, C10-18 Triglycerides, Polyglyceryl-6 Distearate, Ferulic Acid, Squalane, Hydrogenated Lecithin, Propanediol, Sodium Hyaluronate, Zingiber Officinale (Ginger) Root Extract, Curcuma Longa (Turmeric) Root Extract, Panax Ginseng Root Extract, Jojoba Esters, Leuconostoc/Radish Root Ferment Filtrate, Coco-Caprylate/Caprate, Glycerin, Cetyl Alcohol, Polyglyceryl-3 Beeswax, Xanthan Gum, Disodium EDTA, Mica, Ethylhexylglycerin, Potassium Sorbate, Sodium Benzoate, Phenoxyethanol.",1,1,1,1,1
607,Treatment,DR. DENNIS GROSS SKINCARE,Ferulic Acid + Retinol Brightening Solution,88,4.1,"Water, Ethoxydiglycol, Propylene Glycol, Glycerin, Potassium Azeloyl Diglycinate, Ferulic Acid, Retinol, Glycyrrhiza Glabra (Licorice) Root Extract, Arctostaphylos Uva Ursi Leaf Extract, Arbutin, Morus Nigra Fruit Extract, Salix Alba (Willow) Bark Extract, Salicylic Acid, Glycolic Acid, Mandelic Acid, Hexylresorcinol, Sodium Hyaluronate, Tocopherol, Panthenol, Quercetin, Disodium Lauriminodipropionate Tocopheryl Phosphates, Ubiquinone, Lecithin, Disodium EDTA, PVM/MA Decadiene Crosspolymer, BHT, Urea, Polysorbate 20, Potassium Hydroxide, Phenoxyethanol.",1,1,1,0,1
608,Treatment,MURAD,Rapid Age Spot and Pigment Lightening Serum,69,3.8,"Water, Alcohol Denat., Glycolic Acid, Butylene Glycol, Glycerin, Methyl Gluceth-10, Dextran, Hexapeptide-2, Rice Amino Acids, Aloe Barbadensis Leaf Juice, Urea, Yeast Amino Acids, Trehalose, Inositol, Taurine, Betaine, Zinc Gluconate, Ascorbic Acid, Chitosan, Propyl Gallate, Nonoxynol-10, Lecithin, Tocopherol, Magnesium Ascorbyl Phosphate, Dipotassium Glycyrrhizate, Palmitoyl Hydroxypropyltrimonium Amylopectin/Glycerin Crosspolymer, Vitis Vinifera (Grape) Seed Extract, Chitosan PCA, Allantoin, Polyquaternium-10, Sodium Metabisulfite, Sodium Sulfite, Sodium Hydroxide, PPG-26-Buteth-26, PEG-40 Hydrogenated Castor Oil, Hydroxyethylcellulose, Disodium EDTA, Limonene, Linalool, Fragrance.",1,1,1,1,0
