index,Label,Brand,Name,Price,Rank,Ingredients,Combination,Dry,Normal,Oily,Sensitive
308,Cleanser,LANCÔME,Bi-Facil Double-Action Eye Makeup Remover,30,4.7,"Water, Cyclopentasiloxane, Isohexadecane, Sodium Chloride, Poloxamer 184, Hexylene Glycol, Dipotassium Phosphate, Benzyl Alochol, Potassium Phosphate, Quaternium-15, Benzalkonium Chloride, Fragrance, Citronellol, Geraniol.",0,0,0,0,0
309,Cleanser,SEPHORA COLLECTION,Cleansing & Exfoliating Wipes,7,4.5,"Water, Caprylic/Capric Triglyceride, Fragrance, Phenoxyethanol, Glycerin, Benzyl Alcohol, Ethylhexylglycerin, Glyceryl Stearate, Sodium Lauroyl Lactylate, Lauryl Glucoside, Cocos Nucifera (Coconut) Fruit Juice, Cetearyl Alcohol, Sodium Stearoyl Lactylate, Sodium Hydroxide, Limonene, Tocopherol, Citric Acid, Sodium Benzoate, Potassium Sorbate.",0,0,0,0,0
310,Cleanser,TATCHA,The Deep Cleanse,38,4.4,* Hadasei-3,1,0,1,1,1
311,Cleanser,FIRST AID BEAUTY,Face Cleanser,20,4.4,"Water, Sodium Cocoyl Isethionate, Glycerin, Stearic Acid, Stearyl Alcohol, Allantoin, Chrysanthemum Parthenium (Feverfew) Extract, Camellia Sinensis Leaf Extract, Glycyrrhiza Glabra (Licorice) Root Extract, Aloe Barbadensis Leaf Juice, Tocopherol, Ascorbyl Palmitate, Caprylyl Glycol, Sodium Pca, Coco-Glucoside, Glyceryl Oleate, Hydroxypropyl Methylcellulose, Hydrogenated Palm Glycerides Citrate, Disodium Cocoamphodiacetate, Lecithin, Phenoxyethanol, Sodium Chloride, Disodium Edta, Citric Acid, Maltodextrin, Leuconostoc/Radish Root Ferment Filtrate, Edta.",1,1,1,1,1
312,Cleanser,ORIGINS,Checks and Balances™ Frothy Face Wash,23,4.3,"Water, Lavandula Angustifolia (Lavender) Flower Water, Myristic Acid, Glycerin, Behenic Acid, Sodium Methyl Cocoyl Taurate, Palmitic Acid, Potassium Hydroxide, Lauric Acid, Stearic Acid, Anthemis Nobilis Flower Oil *, Mentha Viridis (Spearmint) Leaf Oil*, Pelargonium Graveolens Flower Oil*, Lavandula Hybrida Oil*, Citrus Aurantium Bergamia (Bergamot) Fruit Oil*, Styrax Benzoin Gum, Linalool, Peg-3 Distearate, Tourmaline, Laminaria Saccharina Extract, Hydrolyzed Wheat Protein, Cetearyl Alcohol, Polyquaternium-7, Butylene Glycol, Disodium Edta, Methylchloroisothiazolinone, Methylisothiazolinone.*Essential Oil.",1,1,1,1,1
313,Cleanser,SHISEIDO,Facial Cotton,10,4.9,No Info,0,0,0,0,0
314,Cleanser,KATE SOMERVILLE,ExfoliKate® Intensive Exfoliating Treatment,24,4.4,"Water, Lactic Acid, Silica, Glycine Soja (Soybean) Oil, Pectin, Cetearyl Alcohol, Carica Papaya (Papaya) Fruit, Ceteareth-20, Cetyl Alcohol, Phenoxyethanol, Dehydroxanthan Gum, Glyceryl Stearate, PEG-100 Stearate, Salicylic Acid, Lactobacillus/Pumpkin Ferment Extract, Alcohol Denat., Sorbic Acid, Cinnamal, Honey/Mel/Miel, Citrus Aurantium Bergamia (Bergamot) Fruit Oil, Eugenol, Potassium Sorbate, Limonene, Linalool, Lavandula Angustifolia (Lavender) Oil, Beta-Carotene, Chlorophyllin-Copper Complex, Aloe Barbadensis Leaf Juice Powder, Bromelain, Papain, Retinyl Palmitate, Tocopheryl Acetate, Cinnamomum Cassia Leaf Oil, Acetic Acid, Pogostemon Cablin Oil, Geranium Maculatum Oil, Aniba Rosaeodora (Rosewood) Wood Extract, Citrus Aurantium Dulcis (Orange) Peel Oil.",1,1,1,1,0
315,Cleanser,LA MER,The Cleansing Foam,95,4.3,"Declustered Water (+)/Aqua/Eau De-Structuree (+), Myristic Acid, Glycerin, Behenic Acid, Palmitic Acid, Sodium Methyl Cocoyl Taurate, Potassium Hydroxide, Lauric Acid, Stearic Acid, Algae (Seaweed) Extract, Sesamum Indicum (Sesame) Seed Oil, Medicago Sativa (Alfalfa) Seed Powder, Helianthus Annuus (Sunflower) Seedcake, Prunus Amygdalus Dulcis (Sweet Almond) Seed Meal, Eucalyptus Globulus (Eucalyptus) Leaf Oil, Sodium Gluconate, Copper Gluconate, Calcium Gluconate, Magnesium Gluconate, Zinc Gluconate, Tocopheryl Succinate, Niacin, Sesamum Indicum (Sesame) Seed Powder, Quartz Powder, Nephrite Powder, Pearl Powder, Caffeine, Sea Salt/Maris Sal/Sel Marin, Humic Acids, Sodium Hyaluronate, Sucrose, Tourmaline, Macrocystis Pyrifera (Kelp) Protein, Polyquaternium-51, Aloe Barbadensis Leaf Water, Trehalose, Cellulose, Butylene Glycol, Sodium Coco Pg-Dimonium Chloride Phosphate, Sodium Bicarbonate, Sodium Pca, Peg-3 Distearate, Urea, Fragrance, Disodium Edta, Linalool, Limonene, Phenoxyethanol, Methylchloroisothiazolinone, Methylisothiazolinone, Yellow 5 (Ci 19140), Yellow 6 (Ci 15985), Blue 1 (Ci 42090), Green 5 (Ci 61570)",0,0,0,0,0
316,Cleanser,BOSCIA,MakeUp-BreakUp Cool Cleansing Oil,32,4.5,"Cetyl Ethylhexanoate, Olea Europaea (Olive) Oil, Polyglyceryl-10 Diisostearate, PEG-20 Glyceryl Triisostearate, Hydrogenated Polyisobutene, Glyceryl Behenate/Eicosadioate, Persea Gratissima (Avocado) Oil, Isostearic Acid, Tocopheryl Acetate, Eucalyptus Globulus Leaf Oil, Menthol, Melia Azadirachta Leaf Extract, Simmondsia Chinensis (Jojoba) Seed Oil, Rosa Canina Fruit Oil, Melia Azadirachta Flower Extract, Amino Esters-1, Carthamus Tinctorius (Safflower) Seed Oil, Butylene Glycol, Water, Coccinia Indica Fruit Extract, Solanum Melongena (Eggplant) Fruit Extract, Camellia Sinensis Leaf Extract, Aloe Barbadensis Flower Extract, Camellia Oleifera Leaf Extract, Lawsonia Inermis (Henna) Extract, Curcuma Longa (Turmeric) Root Extract, Corallina Officinalis Extract, Ocium Basilicum (Basil) Extract, Simmondsia Chinensis (Jojoba) Seed Extract, Ocimum Sanctum Leaf Extract, Epilobium Angustifolium Flower/Leaf/Stem Extract.",1,1,1,1,1
317,Cleanser,DRUNK ELEPHANT,Beste™ No. 9 Jelly Cleanser,34,4.1,"Water, Sodium Lauroyl Methyl Isethionate, Glycerin, Cocamidopropyl Betaine, Cocamidopropyl Hydroxysultaine, Sodium Methyl Oleoyl Taurate, Propanediol, Aloe Barbadensis Leaf Extract, Coco-Glucoside, Lauryl Glucoside, Cucumis Melo Cantalupensis Fruit Extract, Sclerocarya Birrea Seed Oil, Dipotassium Glycyrrhizate, Citric Acid, Phenoxyethanol, Sodium Benzoate, Sodium Chloride.",1,0,1,1,1
318,Cleanser,BOSCIA,Purifying Cleansing Gel,28,4.5,"Water, Hydrogenated Starch Hydrolysate, Diglycerin, Sodium Cocoyl Glycinate, Disodium Cocoyl Glutamate, Sodium Cocoyl Glutamate, Butylene Glycol, Methyl Gluceth-10, Acrylates/Steareth-20 Methacrylate Copolymer, Sodium Lauroyl Glutamate, Rosmarinus Officinalis (Rosemary) Leaf Extract, Camellia Oleifera Leaf Extract, Hydrangea Serrata Leaf Extract, Simmondsia Chinensis (Jojoba) Seed Extract, Epilobium Angustifolium Flower/Leaf/Stem Extract, Pelargonium Graveolens Flower Oil, Glycerin, Cellulose Gum, Citric Acid, Polysorbate 20, Sclerotium Gum, Trisodium Ethylenediamine Disuccinate, 1,2 Hexanediol, Caprylyl Glycol.",1,0,1,1,1
319,Cleanser,OLEHENRIKSEN,Balancing Force™ Oil Control Toner,26,4.4,"Water, Polysorbate 20, Hamamelis Virginiana (Witch Hazel) Water, Gylcerin, Gluconolactone, Glycolici Acid, Lactic Acid, Oleth-20, Salicylic Acid, Sodium Hydroxide, Sodium Benzoate, Menthyl Lactate, Eucalpytus Globulus Leaf Oil, Mentha Piperita (Peppermint) Oil, Melia Azadirachta Seed Oil, Linoleic Acid, Macrocystis Pyrifera (Kelp) Extract, Eucalyptus Globulus Leaf Extract, Chondrus Crispus (Carrageenan) Extract, Camellia Sinensis Leaf Extract, Linolenic Acid, Phenoxyethanol, Calcium Gluconate, Benzoic Acid, Tocopherol, Limonene.",1,1,1,1,1
320,Cleanser,AMOREPACIFIC,Treatment Enzyme Peel,60,4.7,"Lactose, Mannitol, Sodium Cocoyl Glycinate, Sodium Lauroyl Glutamate, Zeolite, Water, Silica, Allantoin, Betaine, Papain, Carica Papaya (Papaya) Fruit Extract, Camellia Sinensis Leaf Extract, Zizyphus Jujuba Fruit Extract, Zingiber Officinale (Ginger) Root Extract, Dipotassium Glycyrrhizate, Zea Mays (Corn) Starch, Butylene Glycol, Polymethyl Methacrylate, Peg-75, Green 3 (CI 42053), Yellow 5 (CI 19140), Fragrance.",1,1,1,1,1
321,Cleanser,CLINIQUE,"Take The Day Off Makeup Remover For Lids, Lashes & Lips",19,4.6,"Water , Isohexadecane , Dimethicone , Cyclopentasiloxane , Trisiloxane , Peg-4 Dilaurate , Lauryl Methyl Gluceth-10 Hydroxypropyldimonium Chloride , Hexylene Glycol , Sodium Chloride , Potassium Phosphate , Dipotassium Phosphate , Dipotassium Edta , Phenoxyethanol Please be aware that ingredient lists may change or vary from time to time. Please refer to the ingredient list on the product package you receive for the most up to date list of ingredients.",0,0,0,0,0
322,Cleanser,SK-II,Facial Treatment Clear Lotion Toner,76,4.1,"Water, Galactomyces Ferment Filtrate (Pitera), Butylene Glycol, Polysorbate 20, Glycerin, Sodium Hyaluronate, PEG-150, Cellulose Gum, Disodium EDTA, Citric Acid, Salicylic Acid, Lactic Acid, Malic Acid, Sodium Citrate, Sodium Benzoate, Methylparaben.",1,1,1,1,1
323,Cleanser,FRESH,Sugar Face Polish Exfoliator,62,4.6,"Sucrose, Propylene Glycol Dicaprylate/Dicaprate, PEG-7 Glyceryl Cocoate, Stearalkonium Hectorite, Fragaria Vesca (Strawberry) Fruit Extract, Euphorbia Cerifera (Candelilla) Wax, Mangifera Indica (Mango) Seed Butter, Propylene Carbonate, Parfum (Fragrance), Limonene, Limnanthes Alba (Meadowfoam) Seed Oil, Vitis Vinifera (Grape) Seed Oil, Prunus Domestica Seed Oil, Fructose, Glucose, Tocopheryl Acetate, Caramel, Glycerin, Aqua (Water), Potassium Sorbate, BHT, Citral.",0,0,0,0,0
324,Cleanser,EVE LOM,Cleanser,80,4.3,"Paraffinum Liquidum, PEG-30 Lanolin, Cetearyl Alcohol, Bis-Diglyceryl Polyacyladipate-2, Aluminum Stearate, Theobroma Cacao (Cocoa) Seed Butter, Peg-75 Lanolin, Phenoxyethanol, Eugenia Caryophyllus (Clove) Leaf Oil, Humulus Lupulus (Hop) Oil, Chamomilla Recutita (Matricaria) Flower Oil, Eucalyptus Globulus Leaf Oil, BHT.",1,1,1,1,1
325,Cleanser,KATE SOMERVILLE,ExfoliKate® Cleanser Daily Foaming Wash,38,4.5,"Water, Stearic Acid, Sodium Cocoyl Glycinate, Lauramidopropyl Betaine, Glycerin, Hydroxypropyl Starch Phosphate, Cetearyl Phosphate, Xylitylglucoside, Dimethicone PEG-8 Meadowfoamate, Anhydroxylitol, Xylitol, Leuconostoc/Radish Root Ferment Filtrate, Bromelain, Papain, Lactobacillus/Pumpkin Fruit Ferment Filtrate, Lauramide DIPA, Aloe Barbadensis Leaf Juice Powder, Lactic Acid, Glycolic Acid, Citrus Aurantium Bergamia (Bergamot) Fruit Oil, Aniba Rosaeodora (Rosewood) Wood Extract, Citrus Aurantium Dulcis (Orange) Peel Oil, Geranium Maculatum Oil, Benzyl Alcohol, Sodium Hydroxide, Chlorphenesin, Chlorophyllin-Copper Complex (CI 75810), Maltodextrin.",0,0,0,0,0
326,Cleanser,YOUTH TO THE PEOPLE,Superfood Antioxidant Cleanser,36,4.4,"Water, Sodium Cocoyl Glutamate, Cocamidopropyl Betaine, Panthenol (Vitamin B5),Tocopheryl Acetate (Vitamin E), Ascorbic Acid (Vitamin C), Butylene Glycol, Brassica Oleracea(Kale) Leaf Extract, Spinacia Oleracea (Spinach) Leaf Extract, Camellia Sinensis (Green Tea)Leaf Extract, Chamomilla Recutita (Matricaria) Flower Extract, Medicago Sativa (Alfalfa) Extract,Aloe Barbadensis (Aloe Vera) Leaf Extract, Natural Fragrance, Lecithin, HydroxypropylMethylcellulose, Phenoxyethanol, Potassium Sorbate, Sodium Benzoate, Chlorophyll.",0,0,0,0,0
327,Cleanser,OLEHENRIKSEN,The Clean Truth™ Foaming Cleanser,30,4.4,"Water, Sodium Methyl Cocoyl Taurate, Cocamidopropyl Betaine, PPG-5-Ceteth-20, Fragrance, Cocamidopropyl PG-Dimonium Chloride Phosphate, PEG-8 Dimethicone, Phenoxyethanol, PEG-8 Ricinoleate, Leuconostoc/Radish Root Ferment Filtrate, Citric Acid, Ascorbic Acid, Aloe Barbadensis Leaf Juice, Glycerin, Calcium Ascorbate, Cucurbita Pepo (Pumpkin) Fruit Extract, Chamomilla Recutita (Matricaria) Flower Extract, Aspalathus Linearis Leaf Extract, Ribes Nigrum (Black Currant) Seed Oil, Linum Usitatissimum (Linseed) Seed Oil, Daucus Carota Sativa (Carrot) Seed Oil, Borago Officinalis Seed Oil, Butyrospermum Parkii (Shea) Butter, Sodium Benzoate, Potassium Sorbate, Sodium Sulfite, Limonene.",1,1,1,1,1
328,Cleanser,BOSCIA,Detoxifying Black Charcoal Cleanser,30,4.3,"Glycereth-26, Glycerin, Sodium Cocoyl Glutamate, Sodium Lauroyl Glutamate, PEG-120 Methyl Glucose Dioleate, Polysorbate 20, Butylene Glycol, Water/Aqua/Eau, Glycyrrhiza Glabra (Licorice) Root Extract, Glycolic Acid, Charcoal Powder, Ascorbyl Glucoside, Pelargonium Graveolens Flower Oil, Glucosyl Hesperidin, Simmondsia Chinensis (Jojoba) Seed Extract, Epilobium Angustifolium Flower/Leaf/Stem Extract, Ceteth-25, Oleth-10, Citrus Paradisi (Grapefruit) Seed Extract, Xanthan Gum, Cynara Scolymus (Artichoke) Leaf Extract.",1,0,1,1,1
329,Cleanser,OLEHENRIKSEN,Transforming Walnut Scrub,28,4.7,"Water, Cocamidopropyl Hydroxysultaine, Juglans Regia (Walnut) Shell Powder, Glyceryl Stearate SE, Sodium Lauroyl Sarcosinate, Prunus Armenaica (Apricot) Seed Powder, Cetyl Alcohol, Sorbitol, Acrylates Copolymer, Parfum/Fragrance, Benzyl Alcohol, Sodium Chloride, Phenoxyethanol, Chlorphenesin, Caprylyl Glycol, Glycerin, Sodium Benzoate, Glycol Distearate, Cocomidopropyl Betaine, Hexylene Glycol, Ethylhexylglycerin, Potassium Hydroxide, Tetrasodium EDTA, Laureth-4, Panax Ginseng Root Extract, Chamomilla Recutita (Chamomile) Flower Extract, Calendula Officinalis (Calendula) Flower Extract, Tocopheryl Acetate, Lecithin, Allantoin, Aloe Barbadensis Leaf Juice Powder, Citric Acid, Linalool, Hexyl Cinnamal, Limonene.",1,1,1,1,1
330,Cleanser,SEPHORA COLLECTION,Waterproof Eye Makeup Remover,11,4.4,Visit the SEPHORA COLLECTION boutique,0,0,0,0,0
331,Cleanser,KIEHL'S SINCE 1851,Calendula Deep Clean Foaming Face Wash,29,4.7,"Water, Sodium Cocoyl Glycinate, Coco-Betaine, Glycerin, Acrylates Copolymer, Sodium Chloride, Phenoxyethanol, Prunus Armeniaca Seed Powder, Apricot Seed Powder, Sodium Hydroxide, Fragrance, Chlorphenesin, Salicylic Acid, Hexyl Cinnamal, Linalool, Methylisothiazolinone, Citric Acid.",1,1,1,1,1
332,Cleanser,SK-II,Facial Treatment Cleanser,75,4.3,"Water, Sodium Lauroyl Glutamate, Propylene Glycol, PEG-150 Stearate, Galactomyces Ferment Filtrate (Pitera), Sodium PCA, Glycol Stearate, Butylene Glycol, Cocamide Mea, Rosa Canina Fruit Oil, Stearamide Amp, Pentylene Glycol, Salix Alba Bark Extract/Salix Alba (Willow) Bark Extract, Dipotassium Glycyrrhizate, Hydroxyphenyl Propamidobenzoic Acid, Ascorbyl Palmitate, BHT, Phenethyl Alcohol, Methylparaben, Propylparaben.",1,1,1,1,1
333,Cleanser,DR. BRANDT SKINCARE,microdermabrasion age defying exfoliator,79,4.7,"Water, Alumina, Caprylic/Capric Triglyceride, Glycerin, Cetyl Alcohol, Glyceryl Stearate, Peg-100 Stearate, Ammonium Acryloyldimethyltaurate/Vp Copolymer, Simmondsia Chinensis (Jojoba) Seed Oil, Xanthan Gum, Phenoxyethanol,Lactic Acid, Fragrance (Parfum), Menthone Glycerin Acetal, Allantoin, Disodium Edta, Tocopheryl Acetate, Magnesium Oxide, Propylene Glycol, Aloe Barbadensis Leaf Extract, Vitis Vinifera (Grape) Seed Extract, Chamomilla Recutita (Matricaria) Flower Extract, Camellia Sinensis Leaf Extract, Citral, Limonene.",1,1,1,1,0
334,Cleanser,CLINIQUE,Liquid Facial Soap,18,4.4,"Water, Sodium Laureth Sulfate, Sodium Chloride, Cocamidopropyl Hydroxysultaine, Lauramidopropyl Betaine, Sodium Cocoyl Sarcosinate, Tea-Cocoyl Glutamate, Di-Ppg-2 Myreth-10 Adipate, Aloe Barbadensis Leaf Juice, Peg-120 Methyl Glucose Dioleate, Sucrose, Sodium Hyaluronate, Cetyl Triethylmonium Dimethicone Peg-8 Succinate, Butylene Glycol, Hexylene Glycol, Polyquaternium-7, Laureth-2, Caprylyl Glycol, Sodium Sulfate, Tocopheryl Acetate, Edta, Disodium Edta, Phenoxyethanol Please be aware that ingredient lists may change or vary from time to time. Please refer to the ingredient list on the product package you receive for the most up to date list of ingredients.",1,1,1,1,1
335,Cleanser,TATA HARPER,Regenerating Cleanser,42,4.2,*Ingredients from organic farming. **Clinical grade essential oils blend.,1,1,1,1,0
336,Cleanser,BIOSSANCE,Squalane + Glycolic Renewal Facial,68,4.8,"Water, Glycerin, Glycolic Acid, Squalane, Caprylic/Capric Triglyceride, Stearyl Alcohol, Arachidyl Alcohol, Clay Mineral Oxides, Behenyl Alcohol, Sodium Hydroxide, Lactic Acid, Pyrus Malus (Apple) Fruit Extract, Capryloyl Glycerin/Sebacic Acid Copolymer, Vaccinium Myrtillus Fruit Extract, Saccharum Officinarum (Sugarcane) Extract, Acer Saccharum (Sugar Maple) Extract, Kaolin, Sodium Hyaluronate, Xanthan Gum, Diheptyl Succinate, Citrus Aurantium Dulcis (Orange) Fruit Extract, Citrus Limon (Lemon) Fruit Extract, Citric Acid, Tartaric Acid, Glycyrrhiza Glabra (Licorice) Root Extract, Citrus Limon (Lemon) Peel Oil, Montmorillonite, Illite, Acacia Senegal Gum, Biosaccharide Gum-1, Arachidyl Glucoside, Polyacrylate Crosspolymer-6, Phenoxyethanol, Ethylhexylglycerin, Sodium Phytate, Limonene.",1,1,1,1,0
337,Cleanser,CAUDALIE,Instant Foaming Cleanser,28,4.3,"Water, Glycerin, Sodium Cocoyl Glutamate, Cocamidopropyl Betaine, Caprylyl/Capryl Glucoside, Sodium Chloride, Citric Acid, Caprylyl Glycol, Fragrance, Coco-Betaine, Potassium Sorbate, Sodium Methyl Cocoyl Taurate, Sodium Cocoyl Isethionate, Sodium Phytate, Matricaria Flower Extract, Sage Leaf Extract, Grape Fruit Extract, Sodium Benzoate, Butylphenyl Methylpropional, Linalool, Citronellol.",1,1,1,1,1
